Id,Name,Popularity,Followers,Genres
2gbOUPIhea9nrCmAeZBgpo,The Pack a.d.,40,34447,"canadian garage rock, garage rock, garage rock revival, modern alternative rock, modern blues rock, punk blues, vancouver indie"
1pUWzVmu8ACMnIAu9BsOHm,Strehlow,50,5333,chillhop
6QrRSfwkZsixVIgDRhpToh,Ian Ewing,52,19530,"chillhop, lo-fi beats, vapor twitch"
6ay740FQIPgTMahZqP9Opx,TyLuv.,50,1947,lo-fi beats
4T90xdfrulR6Kr4dm4XnrC,Alberto Droguett,37,879,
3sdeNhCYLAMuRVsJPMNYO6,Axian,47,14983,"chillhop, focus beats, lo-fi beats"
2rUcJCZNHIVPJ5iZUbnUkY,Alcynoos,41,1257,"chillhop, jazz boom bap, lo-fi beats, lo-fi jazzhop"
4E7QYvNiTmh0VcrmKsQ3RH,Aywee Tha Seed & Kydual,28,3,
5INjqkS1o8h1imAzPqGZBb,Tame Impala,81,5356363,"australian psych, neo-psychedelic"
5VTWoYYizcOY3uIKnxeCGI,La Femme,62,332209,"french indie pop, french indietronica, french psychedelic, french rock"
3GzWhE2xadJiW8MqRKIVSK,Underoath,63,506987,"christian metal, christian metalcore, melodic metalcore, metalcore, pop punk, screamo, tampa indie"
10YNQq86z4shHwDSymTyWc,Cancer Bats,40,72738,"canadian hardcore, canadian metal, canadian metalcore, canadian punk"
2MvXKrHantfY5wyPiCOo2k,Mighty Diamonds,44,74114,"dub, lovers rock, modern reggae, reggae, roots reggae, ska"
3nuc29fYGlQbIrwh4yrNWd,Lake Street Dive,65,400738,"boston rock, indie folk, new americana"
4AapPt7H6bGH4i7chTulpI,Ben Rector,66,302225,"acoustic pop, indiecoustica, lds youth, neo mellow, piano rock, pop rock"
4FJvChnzwDxBkD1jzSjNPq,Fat Max Gsus,54,125,
2qnpHrOzdmOo1S4ox3j17x,Turnstile,67,221509,hardcore punk
6styCzc1Ej4NxISL0LiigM,The Smile,48,29819,
432R46LaYsJZV2Gmc4jUV5,Joy Division,67,1821032,"alternative rock, madchester, new wave, post-punk, rock, uk post-punk"
1nJvji2KIlWSseXRSlNYsC,The Velvet Underground,67,1480408,"alternative rock, art rock, classic rock, folk rock, melancholia, permanent wave, protopunk, psychedelic rock, rock"
0f8XTso7KWxzUuTHk1pMXc,Cimarron,16,489,gamecore
12eNUx8BvR5qmpFssq8Vkt,Soneros De Verdad,36,11292,"latin jazz, musica tradicional cubana"
2RXsHRCnva6BsZ12SSAzcz,Joséphine Baker,45,30830,"cabaret, harlem renaissance"
5ru2x3pjrNn67D22BRwlFP,Yves Montand,53,126384,chanson
1rnovQohVJH2iw8vJn0BTt,DJ AK,33,3831,popping
5BHrTlWKFtM97PTs1Avpqs,Sally Green,33,446,
6tQIsqw6DrDfdoPwOrOD6k,Eric Krasno,42,13459,modern funk
4hKkEHkaqCsyxNxXEsszVH,John Travolta,67,86577,hollywood
0OdUWJ0sBjDrqHygGUXeCF,Band of Horses,64,917900,"indie folk, indie rock, modern rock, stomp and holler"
5s6TJEuHTr9GR894wc6VfP,Emmylou Harris,63,290999,"country rock, folk, folk rock, lilith, melancholia, mellow gold, roots rock, singer-songwriter"
12FHARd9fY0Tu0ila4Ua25,Trick Daddy,61,811902,"crunk, dirty south rap, gangster rap, hip hop, hip pop, miami hip hop, pop rap, rap, southern hip hop, trap"
3a2TTT8yA6ffsrAyNRUoGg,Big D,53,225,
6vbY3hOaCAhC7VjucswgdS,Twista,70,793716,"chicago rap, dirty south rap, gangster rap, hip hop, pop rap, r&b, rap, trap, urban contemporary"
1bDWGdIC2hardyt55nlQgG,"""Weird Al"" Yankovic",60,611408,"comedy rock, comic, parody"
68A99CTUDGoBNFycKJCmAJ,Infant Sorrow,36,30682,comic
3L3ZWJ86I4ip3wn4zuDvrI,The Knowables,39,57,
5y5QOzvDd6odh8MWPt5G79,Diamond Telescope,39,31,
1SQRv42e4PjEYfPhS0Tk9E,The Kinks,70,2060789,"album rock, art rock, british invasion, classic rock, folk rock, glam rock, mellow gold, protopunk, psychedelic rock, rock"
0qLNsNKm8bQcMoRFkR8Hmh,James,64,434246,"britpop, madchester, new wave, new wave pop, permanent wave, pop rock, rock"
389zc5Rwe0MPcE6mSF4AjC,Bunny Wailer,55,245661,"dub, lovers rock, reggae, roots reggae"
2PuBpv31beJyhHfvXoku41,Slim Smith,35,10300,"early reggae, lovers rock, reggae, rocksteady, roots reggae, ska"
1EV3e39He1WLxcD1EjluLb,The Uniques,39,7457,rocksteady
10j5vcbnSBWXZ1WYyv2a2D,Delroy Wilson,41,33477,"dub, lovers rock, reggae, rocksteady, roots reggae, ska"
0K1q0nXQ8is36PzOKAMbNe,Spoon,64,537947,"alternative dance, alternative rock, austindie, indie pop, indie rock, modern rock, rock"
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,80,7538328,"dance pop, pop, urban contemporary"
2HALYSe657tNJ1iKVXP2xA,Johnny Hallyday,64,906073,"chanson, francoton, french pop, ye ye"
60U5Nsvpj5mJics5PcIkmd,Les Chats Sauvages,33,5381,french rock-and-roll
7EErtRkIXKEnllrCa1a7xR,Dick Rivers,41,8064,chanson
5e4Dhzv426EvQe3aDb64jL,Shania Twain,74,2427165,"canadian country, canadian pop, country, country dawn, dance pop"
23fqKkggKUBHNkbKtXEls4,Kygo,84,7873015,"edm, pop, pop dance, tropical house"
0NyzfcGDZZ6GM25EBG9BYK,Ray Parker Jr.,58,55430,
6F6lawSnwGWWgdXFN7LXO7,The Dirty Dozen Brass Band,35,39032,"brass band, new orleans funk, new orleans jazz, second line, street band"
2S0rCVs10P1Q0v51wmOrM5,Preservation Hall Jazz Band,49,61570,"brass band, dixieland, new orleans jazz"
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,89,15638105,"conscious hip hop, hip hop, north carolina hip hop, rap"
44vREmJC0OlVZjZaGLqVEd,Morray,69,154500,pop rap
7dq8KEwf0kQXJhM79iwcPh,JJ Heller,65,98403,"acoustic pop, ccm, christian alternative rock, christian music, indiecoustica, neo mellow, world worship, worship"
1ZknN7FbjjjMTmdU42OEeX,BYU Noteworthy,39,15485,christian a cappella
1CFCsEqKrCyvAFKOATQHiW,Lecrae,69,1009692,"ccm, christian alternative rock, christian hip hop, christian music, worship"
6CQGrt3AJ2gx5oMSR0mwbl,1K Phew,58,58497,"christian hip hop, christian trap"
0P8V2XSw1mIo8739T1qjzr,Bizzle,50,88317,"christian hip hop, christian trap"
0hO40pJ3oZNnq7joT2xQGy,BrvndonP,38,19435,"christian hip hop, christian trap"
5hMr1UPWUlLzQmHpE45EpH,Voices of Fire,24,1836,
58r1rB5t3VF5X6yXGPequV,Maverick City Music,73,515146,
7apN8bBgl19E0Ona9pvPq0,Cody Carnes,64,98011,"anthem worship, ccm, christian music, world worship, worship"
6y7frW1RUq3XBBXbYowVpk,Chandler Moore,68,111182,
6eJqAWJdd8JhAN1pQGie4r,Casting Crowns,68,1542303,"ccm, christian alternative rock, christian music, world worship, worship"
4NgfOZCL9Ml67xzM0xzIvC,Janis Joplin,67,2726248,"blues rock, classic rock, psychedelic rock, rock"
1KNNZV9twnpQBqyUoGvWA6,Lee DeWyze,44,58121,"idol, neo mellow"
0OzR8yVFsezkr01beN2ec0,Monica Heldal,39,18245,"bergen indie, new americana, norwegian americana, norwegian indie, norwegian singer-songwriter"
13saZpZnCDWOI9D4IJhp1f,Lily Allen,72,1800947,"dance pop, pop"
7sfgqEdoeBTjd8lQsPT3Cy,Emeli Sandé,69,2131474,"dance pop, neo soul, pop, r&b, uk pop"
5e1SaJPn6U7YpOrNTkW1jH,Lydia Luce,45,10030,"indie folk, new americana"
4iyGL0YdGnDUVbmuca9e2G,Savannah Conley,47,9566,pop folk
319yZVtYM9MBGqmSQnMyY6,Carole King,66,1142676,"adult standards, brill building pop, classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,81,4144838,"atl hip hop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap"
6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,72,3604733,"dirty south rap, gangster rap, hip hop, memphis hip hop, pop rap, rap, southern hip hop, tennessee hip hop, trap"
7pFeBzX627ff0VnN6bxPR4,Desiigner,69,3312687,"pop rap, rap, southern hip hop, trap, viral trap"
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,82,6994073,"dance pop, edm, electropop, pop, post-teen pop"
5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,82,8211548,"boy band, dance pop, electropop, pop, post-teen pop"
7kFfY4UjNdNyaeUgLIEbIF,DeJ Loaf,66,1379454,"detroit hip hop, pop r&b, pop rap, r&b, trap, trap queen"
4OBJLual30L7gRl5UkeRcT,T.I.,78,4036986,"atl hip hop, dance pop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap"
04abdnqPQe2N4fjztDea6z,Austin Mahone,65,1925446,"dance pop, pop, post-teen pop, viral pop"
2eRJjYEaWyGZbOBGYFLBoC,The Ready Set,54,294498,"alternative pop rock, neon pop punk, pixie, pop emo, pop punk, post-teen pop"
0JEvQJxxsnNUo6LQygr4AL,Neon Jungle,42,94858,girl group
0hprEC0nsWuQPSHag1O2Vi,Gareth Emery,63,275667,"edm, pop dance, progressive electro house, progressive house, progressive trance, trance, uplifting trance"
0Cd6nHYwecCNM1sVEXKlYr,Krewella,64,894589,"dance pop, edm, electra, electro house, electropop, melodic dubstep, pop dance"
4M0DLz8te9Q1lNIXBBwvfG,Karmin,56,538925,"dance pop, electropop, post-teen pop, viral pop"
3r17AfJCCUqC9Lf0OAc73G,Fergie,73,4817999,"dance pop, pop, post-teen pop, urban contemporary"
3ZotbHeyVQKxQCPDJuQ4SU,Q-Tip,65,508031,"alternative hip hop, east coast hip hop, hardcore hip hop, hip hop, neo soul, queens hip hop"
6nxWCVXbOlEVRexSbLsTer,Flume,75,2228463,"australian dance, australian electropop, australian indie, downtempo, edm"
6xHUXzrfhFgnIv86EBR3Ml,kai,61,24720,
4u5smJBskI6Adzv08PuiUP,Kiiara,67,816818,"alt z, dance pop, electropop, indie poptimism, pop, tropical house"
3OsUvoKmZA2gw8rETtxGlz,Vitamin C,42,75355,dance pop
5sXaGoRLSpd7VeyZrLkKwt,Gregory Alan Isakov,69,603320,"indie folk, pop folk, stomp and flutter, stomp and holler"
6zuKZ8dwAsS828nS4xyZ9y,Lydia Laird,46,7068,"anthem worship, ccm, christian pop"
5QpNKnsD0biAkM2sHA7OXR,Rachel Wammack,39,9100,country pop
1wvqnNcuPa2TpcFvfh3co5,Dawn Landes,42,18332,"indie folk, new americana"
2hK2gWQ2TequHGKZe5dzHd,Piers Faccini,49,29086,"british singer-songwriter, french indie folk, french indie pop, nouvelle chanson francaise"
3GjVVVcFmUgEJEAAsbGkf4,Trampled by Turtles,58,312877,"bluegrass, deep new americana, duluth indie, indie folk, jam band, new americana, progressive bluegrass, roots rock, stomp and holler"
4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow,69,856115,"lilith, mellow gold, neo mellow, new wave pop, permanent wave, pop rock, rock"
5t28BP42x2axFnqOOMg3CM,Five Finger Death Punch,77,5265545,"alternative metal, groove metal, nu metal"
7iWiAD5LLKyiox2grgfmUT,Bullet For My Valentine,71,2517600,"alternative metal, melodic metalcore, metalcore, nu metal, uk metalcore, welsh metal"
2wV6tmD1aCH03G6uBqVOMp,Brontology,49,27,rain
6Pt0aqNLG6v5g0caOTgcll,Weathererse,48,14,rain
3FyA6R41UYLDXfRRcaOhh5,Big Zuu,48,39222,"grime, uk alternative hip hop, uk hip hop"
4IZLJdhHCqAvT4pjn8TLH5,Jme,62,395526,"grime, instrumental grime, uk hip hop"
4OPTZC24954HYBeHKeoLSc,Novelist,49,28106,"grime, uk alternative hip hop"
7zJL978NtANOysfGY21ty6,Ghetts,57,163693,"grime, uk alternative hip hop, uk hip hop"
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,85,10522763,"east coast hip hop, hip hop, rap, trap"
20sxb77xiYeusSH8cVdatc,Meek Mill,81,5784705,"hip hop, philly rap, pop rap, rap, southern hip hop, trap"
1XNFcPvkDxMDRFnLz0vjZk,Kobe,37,1594,
0z4gvV4rjIZ9wHck67ucSV,Akon,83,3016716,dance pop
5j7DKIqTzeP8owzlPDwNLJ,Aaron Burnett,6,108,
0DNuWm5ZBKuCIXLNmrzuk5,Sam Rivers,30,14044,"avant-garde jazz, bebop, contemporary jazz, contemporary post-bop, ecm-style jazz, free improvisation, free jazz, jazz, jazz saxophone"
65EXuYHVoehCKqp0kOS6px,Parov Stelar,66,948740,"balkan beats, downtempo, electro swing, nu jazz"
7IEexZoQUGuysrjOv20v0g,Vallemarie,37,27,
2bUYKdepfgDuZiRQJdvooU,Odd Chap,45,10533,"electro swing, nu jazz"
6IPvyC9odisPFeT9Gc43EE,Little Violet,43,3626,"electro swing, nu jazz"
60ciIY5MouLc2Y9n34DJdA,Ledisi,56,517038,"contemporary r&b, neo soul, quiet storm, r&b, urban contemporary"
3ZUZYvTkSr7kJQyAXVpqaL,Donald Byrd,54,97709,"bebop, funk, hard bop, jazz, jazz funk, jazz trumpet, soul, soul jazz"
1xPJUnlSWLJHXch33w1Ljj,Royal Crown Revue,39,29064,"swing, swing revival"
7GdpM0f8Vw3eXAp55yZ52r,The New Morty Show,19,2078,"swing, swing revival"
5vdxG8lIVgeuQAooxpcRPN,Vise Grip,19,21,
70QwxuyNp0LtvRDWaQoRF1,Connie Champagne,19,22,
7uzZ3EA96AqNKa37nhSLp0,David Murotake,19,7,
1xWWglzQnxLVVPNGgUgJSa,David Rubin,19,31,
6vghKR8UKkp05RwmP8Fg5E,John Quam,19,2,
36PVk81h0GlEbiG3ABwafM,Tom Beyer,20,25,
4MFYRlA6OSe6jWYscM6VSF,Tom Griesser,19,6,
76GyeB20CZqIOO1AfXrwV3,Van Hughes,19,0,
6OD4sZsyjT7T7PW3ZynaM7,Whitney Wilson,19,27,
217b0uqAzsOOhGcnoANZqj,Sonny Stitt,49,39563,"bebop, contemporary post-bop, hard bop, jazz, jazz saxophone, soul jazz, stride, vocal jazz"
2ScuQMRWThcifBRIvNDFDC,John Mayall & The Bluesbreakers,52,338223,"blues, blues rock, british blues, british invasion, classic rock, country rock, electric blues, modern blues"
2rc78XDH9zuJP6bm78lU8Z,Derek & The Dominos,64,534389,"album rock, art rock, blues, blues rock, british blues, classic rock, country rock, electric blues, folk rock, hard rock, mellow gold, psychedelic rock, rock, roots rock, soft rock"
15oeqKO5k5uZ5773tWvpda,Son House,40,131453,"acoustic blues, blues, country blues, delta blues, traditional blues"
0Wxy5Qka8BN9crcFkiAxSR,Howlin' Wolf,55,435087,"blues, blues rock, chicago blues, classic rock, delta blues, harmonica blues, memphis blues, traditional blues"
4EYVgfZJ8wKXWmIvCx3gOY,Ruth Brown,43,33125,"jazz blues, jump blues, rhythm and blues, rock-and-roll, soul, southern soul"
4Imc3wiT22cuynvQNpXcVn,Wynonie Harris,39,13870,"jump blues, rhythm and blues, rock-and-roll"
5dCuFngSPyOOnTAvrC7v2s,Freddie King,55,323534,"blues, blues rock, classic rock, electric blues, texas blues, traditional blues"
2uNcfNhlVJUyEX0t0NG1m1,Eric Bibb,49,50892,"acoustic blues, blues, country blues, electric blues, modern blues, piedmont blues, roots rock, traditional blues"
2SNzxY1OsSCHBLVi77mpPQ,Joe Bonamassa,63,755979,"blues, blues rock, electric blues, modern blues, modern blues rock"
1YwfENKEZrowcmtR1nALZn,The Derek Trucks Band,48,176223,"blues, blues rock, country rock, electric blues, jam band, modern blues, modern blues rock, roots rock, southern rock"
2IvkS5MXK0vPGnwyJsrEyV,Eric Church,75,3260233,"contemporary country, country, country road, modern country rock"
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,79,7024655,"contemporary country, country, country road"
4gHcu2JoaXJ0mV4aNPCd7N,Benny Sings,67,121382,"dutch pop, indie soul"
6jlWj6y00bMQt8XoKuCjyZ,Emily King,55,168019,"indie soul, neo soul, nyc pop, pop soul, r&b, soul, urban contemporary"
4mkGZGaUTIpyG1LnZ6nNIi,Peter CottonTale,48,23450,
2hwy5DELim1AxB1sHPqn4y,Gotts Street Park,52,12374,"british soul, indie soul"
3xGUleMP0VqmYNXcGBNhnI,Rosie Lowe,47,40474,"alternative r&b, art pop, indie r&b, indie soul, uk contemporary r&b"
2JfVCMa3FlvQRlLT5uH9zb,Nancy Wilson,60,171569,"adult standards, jazz, lounge, soul, vocal jazz"
3CEdEF8RsuL3hAFJaujvr0,Etta Jones,52,148265,"adult standards, contemporary vocal jazz, jazz, lounge, vocal jazz"
6NEDpDwNHfds11P15WZu7c,Petter Rylén,22,166,
7MbjIv3XpMc2ciNcoWHFcS,Michael Wollny,49,12393,"contemporary jazz, german jazz"
1rF5BAPcmKme8SqcWoWu5F,Johnny Britt,29,1075,smooth jazz
79kOOyVKcrCOKDnzcDHsia,Norman Brown,52,88666,smooth jazz
4ThkLup6LmqCUuHuG434zZ,Rick Braun,50,30713,"jazz trumpet, smooth jazz"
5szMuuBbDzULkagWIfI5LG,Immanuel Wilkins,41,6412,
1690TeToK8JkJkZiSu2Ccc,Farafina Kan Percussion Ensemble,28,10,
10fF7C0hOnj8V3lDxH6PQH,Enzo Orefice Trio,29,214,
6iDaoPZVgxrTkndDCisX8F,Keb' Mo',58,320036,"blues, blues rock, country blues, country rock, electric blues, modern blues, piedmont blues, traditional blues"
4DBi4EYXgiqbkxvWUXUzMi,Old Crow Medicine Show,57,371328,"bluegrass, folk, indie folk, modern old-time, new americana, old-time, progressive bluegrass, roots rock, stomp and holler"
4w1ZBtHF0HxrGqQdB7i1it,Jamestown Revival,58,81869,"austin americana, deep new americana, folk-pop, new americana, roots rock, stomp and holler"
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,72,2118208,"contemporary country, country, country road, country rock"
0u2FHSq3ln94y5Q57xazwf,Keith Urban,74,4510858,"australian country, australian pop, contemporary country, country, country road"
098mD3TqhUcvnBalReJTUa,Williams Riley,3,576,modern country rock
4mxWe1mtYIYfP040G38yvS,Alan Jackson,75,1818502,"contemporary country, country, country road"
37BiX28I6pF104F92U1hDP,Ashley Monroe,57,133083,"contemporary country, country, country dawn, country pop, kentucky roots, modern country rock"
03a5eVjzFyQlR4XyVSwt4t,Love and Theft,50,318607,"contemporary country, country, country pop, country road, modern country rock"
56x8mYvS3cyDGAi8N2FxbB,Randy Houser,63,864900,"contemporary country, country, country road, modern country rock, redneck"
0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,73,1345344,"adult standards, contemporary country, country, country road, modern country rock"
34bhyY8jfKez7uKakMfy4y,Maddie & Tae,65,852314,"contemporary country, country, country pop"
2dOaom01dm1MhNLnyHpWD5,Matt Andersen,44,31860,"canadian blues, canadian folk, canadian singer-songwriter"
5dT9JLuBwGNiHJQsY29Qmh,Buffalo Nichols,39,3188,black americana
0GvFKjJTMXpX16KPTxFw2i,Dylan Ryche,34,6099,"fingerstyle, instrumental acoustic guitar"
6HjfVflhYjbu6PSIsFOjwM,Tommy Emmanuel,50,147061,"fingerstyle, instrumental bluegrass, jazz guitar"
4S7V7SMXxUwFzhGuddiAiY,Lo Greco Bros,31,1141,italian lounge
6Lw21oFES51b7oYLLSbPfF,Fusion Funk Foundation,27,381,
4dctcbWDGbSj1Nn29CV4g3,Sugaray Rayford,34,3411,retro soul
1N5hj4BNumkXa8D3fyfMYE,Cisco Houston,28,5679,"american folk revival, appalachian folk, folk, old-time, traditional folk"
13ZEDW6vyBF12HYcZRr4EV,Tyler Childers,76,1045659,"kentucky indie, kentucky roots, outlaw country"
4F7Q5NV6h5TSwCainz8S5A,Duke Ellington,64,761373,"adult standards, african-american classical, big band, harlem renaissance, jazz, jazz piano, swing, vocal jazz"
5YSPlTYVnXaRSQKCE9wH7S,Steven Feifke,36,1169,
4qinsDOSZCJRirJq6Pm8SG,Benny Benack III,37,3532,contemporary vocal jazz
4xiBg5AwhlWtuxAJO9rO6f,Brian Setzer,50,75054,"heartland rock, rock-and-roll, rockabilly, swing"
5vK6yZH3E1wOYY93NHZwJT,Fatboy,31,8862,"swedish country, swedish rockabilly"
4doI7TR51c6DTaveTwpIkg,Emilie-Claire Barlow,58,65304,"adult standards, contemporary vocal jazz, lounge, vocal jazz"
4mITrNyXdPhy8phBHPgAHk,Basia,45,71756,"smooth jazz, sophisti-pop"
6fmq5mv6HnduZdlTOEYBC9,Marcus Miller,49,208725,"electric bass, instrumental funk, jazz funk, jazz fusion, modern funk"
2STVYmc2T02GlvvWZl7umj,Victor Wooten,45,166691,"electric bass, instrumental funk, jazz, jazz funk, jazz fusion, modern funk"
5tdGXBxRVers4lWxUqRMzn,Dennis Chambers,39,32463,jazz fusion
60wazyFfOCbXXrJCC0I3O4,Bob Franceschini,34,886,
2XTff332rrZaE1rBM47Krp,Blank & Jones,60,78542,"german techno, trance"
3Dj5ObqiSZgnebc0xgZi0O,Julian & Roman Wasserfuhr,41,4391,german jazz
3CAwTtzAtzwR6grP0UR2H5,Mason Embry Trio,52,1754,christmas instrumental
1dZtTzcPTFBsbmqNohoKUR,Benjamin Herman,41,9922,dutch jazz
6CdoTSuiw0mRW8uAsrf6kW,Robin Nolan Trio,25,774,gypsy jazz
7aWOYLUnhaq2h9ZbIHMJbH,Dorado Schmitt,32,5979,"gypsy jazz, jazz guitar"
6LvO4vaTTJhCAdpITMpDvC,Dumpstaphunk,38,40731,"funk, funk rock, jam band, modern funk, new orleans funk"
0FeWKiZSwBRdGzqeCdlH1a,Marcus King,53,91691,modern blues rock
5Npr4HpRE8YlsisRjN9T8h,Philip Sayce,43,38787,"blues rock, electric blues, modern blues, modern blues rock, modern hard rock"
1lsXuaLnHnfL7GoJXKkUtH,The Hellacopters,53,97595,"action rock, punk 'n' roll, swedish garage rock"
29kkCKKGXheHuoO829FxWK,Boston,69,2032128,"album rock, classic rock, country rock, hard rock, mellow gold, rock, soft rock"
2HS2wQTJXpA65XWOKlAVxk,Mamie Smith,29,10000,"harlem renaissance, traditional blues"
2RhkTBo6ams9W8hXDZ3eKI,Papa Charlie Jackson,25,4744,"banjo, country blues, traditional blues"
1JyLSGXC3aWzjY6ZdxvIXh,The Fearless Flyers,48,103684,"instrumental funk, modern funk"
6xt9sJmmyYwWkJv8A6ssiU,Cory Wong,60,135219,"instrumental funk, modern funk"
34W7ZCX0LZeJd8q6boKGOk,Ben Webster,57,74014,"bebop, jazz, jazz saxophone, stride, vocal jazz"
29EE6iBb3i7sWjsz410xbV,Hudson Harris & Haim,55,328,background jazz
5FuXrmOgtBTlGDUP1O41Ir,Herlin Riley,33,2414,"jazz drums, new orleans jazz"
6aIBBSprVv4xXTT6vzONXU,Eric Reed,45,7859,"background jazz, modern jazz piano"
00i4PzAbt6fpwgBqdtSP0q,anbuu,45,3861,chillhop
6O7h27p4Oaa1kZ8Q04IO3f,elmo,38,559,lo-fi jazzhop
46NCqFl8vhQZD77y7XkvJs,goosetaf,55,13721,"chillhop, lo-fi beats, lo-fi jazzhop"
6K3loJxbWoXzVycXOBKh7P,Mark de Clive-Lowe,38,10957,"broken beat, indie jazz, nz electronic, nz jazz"
2cnMpRsOVqtPMfq7YiFE6K,Van Halen,75,4480341,"album rock, classic rock, hard rock, metal, rock"
58lV9VcRSjABbAbfWS6skp,Bon Jovi,80,10329485,"glam metal, rock"
0DrXhci3WAyo0WJv1RBOG6,12 Stones,56,365591,"alternative metal, christian alternative rock, christian hard rock, christian rock, nu metal, post-grunge, rap rock"
39HDjLbYtWrCQrqpl9sOX8,Eric Darius,46,37492,"smooth jazz, smooth saxophone"
23P8kVBVyDkO8s6sn1QDre,Michael Lington,46,22353,"smooth jazz, smooth saxophone"
5zoKOcTDI9EMOhGNaxL708,Gov't Mule,52,227945,"blues rock, classic rock, country rock, electric blues, jam band, modern blues, modern blues rock, rock, roots rock, southern rock"
2eiy8nxhJQnnBYMMXR6u5y,Ariel Posen,43,21694,manitoba indie
19sJfp2FK2evlsw46WVhPG,Paul Gilbert,42,141399,"metal guitar, neo classical metal, shred"
1pwr5rTWLVfqhvHfB7Reap,Zoot Sims,46,23936,"bebop, cool jazz, hard bop, jazz, jazz saxophone, stride, vocal jazz"
4jXfFzeP66Zy67HM2mvIIF,Bill Evans,67,524936,"adult standards, bebop, cool jazz, jazz, jazz piano, vocal jazz"
6JVRYNneRsYNInT4TNr5vU,Matt Wertz,42,68266,"acoustic pop, indiecoustica, neo mellow"
3Q2ya2vGeOhQ9CaF9wWNP6,Shane Filan,60,133630,irish pop
1L9i6qZYIGQedgM9QLSyzb,Klingande,65,475533,"deep house, deep tropical house, edm, pop dance, tropical house"
5VadK1havLhK1OpKYsXv9y,D-Block Europe,79,602594,uk hip hop
5H4yInM5zmHqpKIoMNAx4r,Central Cee,80,646087,drill brasileiro
2KbikmQKGiUPR2ARs1h0sq,Gilli,70,182414,"danish hip hop, danish pop"
1w2fVGZN37TieWhlqS8UwB,Tobias Rahim,61,11513,danish pop
6aHaYKL09sA8L260zXNlVR,andreas odbjerg,61,12975,"danish pop, scandinavian r&b"
0IEzMvarfVycBJAXjjEZOL,La Pantera,51,1019,rap canario
52iwsT98xCoGgiGntTiR7K,Quevedo,56,10223,rap canario
5kgDdP7a4TsvkF08gpJGX0,Juseph,51,616,
2D8UzkIVdg1bj0Iqz6gjk0,Abhir Hathi,53,9032,urbano espanol
0adJG3bdFTHCkTY28NkY4u,Bejo,60,201537,"rap canario, spanish hip hop, urbano espanol"
0jeYkqwckGJoHQhhXwgzk3,Cruz Cafuné,66,185160,"rap canario, urbano espanol"
00vsUIEaNHw6qoQnh8DQM2,EL IMA,53,2124,
63RF3q8ejWJup6nAPb3KLw,BESS,53,6463,"finnish dance pop, finnish hip hop, finnish pop"
60Y18YWbhlUOQZZHYih2ts,Olli Halonen,51,1511,
6Te49r3A6f5BiIgBRxH7FH,Ninho,86,5506119,"french hip hop, pop urbaine"
1uBw9o9xJfe2H3geRocQq4,Cristian D,63,4171,
1uUuCEXmWpKN2YLl5xSoT2,$hirak,66,78432,"dutch hip hop, dutch rap pop"
20bXifvyaank813LMJGw5G,Brysa,62,999,
438nTuoZFCZCyBl33jE9dU,Ashafar,67,149378,dutch hip hop
2F3Mdh2idBVOiMTxXoxc10,MEAU,66,30544,dutch pop
79AyR6ATpj2LTPxfb6FX50,Lauren Spencer-Smith,77,434972,"alt z, gen z singer-songwriter, pop"
6CawoDDP1IZUSGl4wSJGC9,TIX,64,197411,"eurovision, norwegian pop, russelater"
24Lqq3mnesl7IljSVFEBEO,Hver gang vi møtes,64,23626,"nordnorsk musikk, norwegian indie, norwegian pop"
4kUfJdASJDMPLuo1t1N2zi,Sarettii,61,15145,"swedish hip hop, swedish trap pop"
5j4HeCoUlzhfWtjAfM1acR,Stromae,78,2061034,"belgian pop, g-house"
0hk4xVujcyOr6USD95wcWb,Sick Luke,78,122150,"italian hip hop, trap italiana"
19i93sA0D7yS9dYoVNBqAA,tha Supreme,74,1551383,"italian hip hop, italian pop, trap italiana"
23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,80,4629452,"italian hip hop, italian pop, trap italiana"
056KMTw6IztdQjBmFfVyO3,Rkomi,75,1012707,italian hip hop
7GgpsUpkj3olseoaTY7TEY,Elodie,66,433329,"italian adult pop, italian pop"
0AEQNlJAZeghMaFyIYfrQG,SB Maffija,76,264835,polish hip hop
4nPxrGG7k7aEKmNLsfX4cd,White 2115,77,671531,polish trap
2ufQfSFDFXfMS7MEMzdGZE,Białas,76,422257,"polish hip hop, polish trap"
19zuiWthJYU6FCqnV4mJYC,Kinny Zimmer,73,28222,polish hip hop
